date,sku_id,product_name,category,price,units_sold,revenue,cost,inventory_on_hand,price_bucket,sku_segment
2025-12-20,SKU_1054,Sports Product 14,Sports,194.76,52,10127.75,137.44,537,Medium,Tail
2025-12-21,SKU_1054,Sports Product 14,Sports,211.09,30,6332.63,137.44,507,Medium,Tail
2025-12-22,SKU_1054,Sports Product 14,Sports,211.09,17,3588.49,137.44,490,Medium,Tail
2025-12-23,SKU_1054,Sports Product 14,Sports,211.09,42,8865.68,137.44,448,Medium,Tail
2025-12-24,SKU_1054,Sports Product 14,Sports,211.09,40,8443.51,137.44,408,Medium,Tail
2025-12-25,SKU_1054,Sports Product 14,Sports,211.09,10,2110.88,137.44,398,Medium,Tail
2025-12-26,SKU_1054,Sports Product 14,Sports,211.09,35,7388.07,137.44,363,Medium,Tail
2025-12-27,SKU_1054,Sports Product 14,Sports,211.09,48,10132.21,137.44,315,Medium,Tail
2025-12-28,SKU_1054,Sports Product 14,Sports,211.09,41,8654.59,137.44,274,Medium,Tail
2025-12-29,SKU_1054,Sports Product 14,Sports,211.09,17,3588.49,137.44,257,Medium,Tail
2025-12-30,SKU_1054,Sports Product 14,Sports,211.09,18,3799.58,137.44,239,Medium,Tail
2025-12-31,SKU_1054,Sports Product 14,Sports,211.09,12,2533.05,137.44,227,Medium,Tail
2025-01-01,SKU_1055,Sports Product 15,Sports,122.11,44,5372.89,62.94,981,Low,Tail
2025-01-02,SKU_1055,Sports Product 15,Sports,122.11,26,3174.89,62.94,955,Low,Tail
2025-01-03,SKU_1055,Sports Product 15,Sports,122.11,36,4396.0,62.94,919,Low,Tail
2025-01-04,SKU_1055,Sports Product 15,Sports,122.11,17,2075.89,62.94,902,Low,Tail
2025-01-05,SKU_1055,Sports Product 15,Sports,113.39,61,6916.49,62.94,841,Low,Tail
2025-01-06,SKU_1055,Sports Product 15,Sports,120.46,33,3975.31,62.94,808,Low,Tail
2025-01-07,SKU_1055,Sports Product 15,Sports,122.11,44,5372.89,62.94,764,Low,Tail
2025-01-08,SKU_1055,Sports Product 15,Sports,122.11,29,3541.22,62.94,735,Low,Tail
2025-01-09,SKU_1055,Sports Product 15,Sports,122.11,10,1221.11,62.94,725,Low,Tail
2025-01-10,SKU_1055,Sports Product 15,Sports,122.11,40,4884.44,62.94,685,Low,Tail
2025-01-11,SKU_1055,Sports Product 15,Sports,122.11,38,4640.22,62.94,647,Low,Tail
2025-01-12,SKU_1055,Sports Product 15,Sports,122.11,45,5495.0,62.94,602,Low,Tail
2025-01-13,SKU_1055,Sports Product 15,Sports,122.11,36,4396.0,62.94,566,Low,Tail
2025-01-14,SKU_1055,Sports Product 15,Sports,122.11,30,3663.33,62.94,536,Low,Tail
2025-01-15,SKU_1055,Sports Product 15,Sports,122.11,43,5250.78,62.94,493,Low,Tail
2025-01-16,SKU_1055,Sports Product 15,Sports,122.11,44,5372.89,62.94,449,Low,Tail
2025-01-17,SKU_1055,Sports Product 15,Sports,122.11,30,3663.33,62.94,419,Low,Tail
2025-01-18,SKU_1055,Sports Product 15,Sports,122.11,8,976.89,62.94,411,Low,Tail
2025-01-19,SKU_1055,Sports Product 15,Sports,122.11,58,7082.44,62.94,353,Low,Tail
2025-01-20,SKU_1055,Sports Product 15,Sports,122.11,20,2442.22,62.94,333,Low,Tail
2025-01-21,SKU_1055,Sports Product 15,Sports,122.11,33,4029.67,62.94,300,Low,Tail
2025-01-22,SKU_1055,Sports Product 15,Sports,122.11,18,2198.0,62.94,282,Low,Tail
2025-01-23,SKU_1055,Sports Product 15,Sports,122.11,48,5861.33,62.94,234,Low,Tail
2025-01-24,SKU_1055,Sports Product 15,Sports,120.99,44,5323.48,62.94,963,Low,Tail
2025-01-25,SKU_1055,Sports Product 15,Sports,122.11,14,1709.56,62.94,949,Low,Tail
2025-01-26,SKU_1055,Sports Product 15,Sports,122.11,30,3663.33,62.94,919,Low,Tail
2025-01-27,SKU_1055,Sports Product 15,Sports,122.11,40,4884.44,62.94,879,Low,Tail
2025-01-28,SKU_1055,Sports Product 15,Sports,122.11,16,1953.78,62.94,863,Low,Tail
2025-01-29,SKU_1055,Sports Product 15,Sports,122.11,15,1831.67,62.94,848,Low,Tail
2025-01-30,SKU_1055,Sports Product 15,Sports,122.11,35,4273.89,62.94,813,Low,Tail
2025-01-31,SKU_1055,Sports Product 15,Sports,122.11,24,2930.67,62.94,789,Low,Tail
2025-02-01,SKU_1055,Sports Product 15,Sports,122.11,67,8181.44,62.94,722,Low,Tail
2025-02-02,SKU_1055,Sports Product 15,Sports,122.11,55,6716.11,62.94,667,Low,Tail
2025-02-03,SKU_1055,Sports Product 15,Sports,122.11,36,4396.0,62.94,631,Low,Tail
2025-02-04,SKU_1055,Sports Product 15,Sports,122.11,20,2442.22,62.94,611,Low,Tail
2025-02-05,SKU_1055,Sports Product 15,Sports,122.11,38,4640.22,62.94,573,Low,Tail
2025-02-06,SKU_1055,Sports Product 15,Sports,122.11,37,4518.11,62.94,536,Low,Tail
2025-02-07,SKU_1055,Sports Product 15,Sports,112.01,34,3808.34,62.94,502,Low,Tail
2025-02-08,SKU_1055,Sports Product 15,Sports,122.11,22,2686.44,62.94,480,Low,Tail
2025-02-09,SKU_1055,Sports Product 15,Sports,122.11,63,7693.0,62.94,417,Low,Tail
2025-02-10,SKU_1055,Sports Product 15,Sports,122.11,21,2564.33,62.94,396,Low,Tail
2025-02-11,SKU_1055,Sports Product 15,Sports,122.11,43,5250.78,62.94,353,Low,Tail
2025-02-12,SKU_1055,Sports Product 15,Sports,122.11,22,2686.44,62.94,331,Low,Tail
2025-02-13,SKU_1055,Sports Product 15,Sports,112.2,56,6283.27,62.94,275,Low,Tail
2025-02-14,SKU_1055,Sports Product 15,Sports,122.11,37,4518.11,62.94,238,Low,Tail
2025-02-15,SKU_1055,Sports Product 15,Sports,122.11,22,2686.44,62.94,216,Low,Tail
2025-02-16,SKU_1055,Sports Product 15,Sports,122.11,45,5495.0,62.94,1123,Low,Tail
2025-02-17,SKU_1055,Sports Product 15,Sports,122.11,10,1221.11,62.94,1113,Low,Tail
2025-02-18,SKU_1055,Sports Product 15,Sports,124.41,42,5225.09,62.94,1071,Low,Tail
2025-02-19,SKU_1055,Sports Product 15,Sports,122.11,50,6105.56,62.94,1021,Low,Tail
2025-02-20,SKU_1055,Sports Product 15,Sports,122.11,38,4640.22,62.94,983,Low,Tail
2025-02-21,SKU_1055,Sports Product 15,Sports,122.11,32,3907.56,62.94,951,Low,Tail
2025-02-22,SKU_1055,Sports Product 15,Sports,122.11,58,7082.44,62.94,893,Low,Tail
2025-02-23,SKU_1055,Sports Product 15,Sports,122.11,57,6960.33,62.94,836,Low,Tail
2025-02-24,SKU_1055,Sports Product 15,Sports,122.11,24,2930.67,62.94,812,Low,Tail
2025-02-25,SKU_1055,Sports Product 15,Sports,122.11,41,5006.56,62.94,771,Low,Tail
2025-02-26,SKU_1055,Sports Product 15,Sports,122.11,31,3785.44,62.94,740,Low,Tail
2025-02-27,SKU_1055,Sports Product 15,Sports,126.86,31,3932.54,62.94,709,Low,Tail
2025-02-28,SKU_1055,Sports Product 15,Sports,122.11,36,4396.0,62.94,673,Low,Tail
2025-03-01,SKU_1055,Sports Product 15,Sports,133.89,42,5623.34,62.94,631,Low,Tail
2025-03-02,SKU_1055,Sports Product 15,Sports,122.11,18,2198.0,62.94,613,Low,Tail
2025-03-03,SKU_1055,Sports Product 15,Sports,122.11,41,5006.56,62.94,572,Low,Tail
2025-03-04,SKU_1055,Sports Product 15,Sports,122.11,46,5617.11,62.94,526,Low,Tail
2025-03-05,SKU_1055,Sports Product 15,Sports,122.11,50,6105.56,62.94,476,Low,Tail
2025-03-06,SKU_1055,Sports Product 15,Sports,133.72,18,2406.88,62.94,458,Low,Tail
2025-03-07,SKU_1055,Sports Product 15,Sports,122.11,29,3541.22,62.94,429,Low,Tail
2025-03-08,SKU_1055,Sports Product 15,Sports,122.11,27,3297.0,62.94,402,Low,Tail
2025-03-09,SKU_1055,Sports Product 15,Sports,122.11,50,6105.56,62.94,352,Low,Tail
2025-03-10,SKU_1055,Sports Product 15,Sports,122.11,27,3297.0,62.94,325,Low,Tail
2025-03-11,SKU_1055,Sports Product 15,Sports,122.11,36,4396.0,62.94,289,Low,Tail
2025-03-12,SKU_1055,Sports Product 15,Sports,122.11,32,3907.56,62.94,257,Low,Tail
2025-03-13,SKU_1055,Sports Product 15,Sports,130.46,14,1826.39,62.94,243,Low,Tail
2025-03-14,SKU_1055,Sports Product 15,Sports,122.11,11,1343.22,62.94,232,Low,Tail
2025-03-15,SKU_1055,Sports Product 15,Sports,111.01,33,3663.25,62.94,945,Low,Tail
2025-03-16,SKU_1055,Sports Product 15,Sports,122.11,46,5617.11,62.94,899,Low,Tail
2025-03-17,SKU_1055,Sports Product 15,Sports,122.11,13,1587.44,62.94,886,Low,Tail
2025-03-18,SKU_1055,Sports Product 15,Sports,122.11,13,1587.44,62.94,873,Low,Tail
2025-03-19,SKU_1055,Sports Product 15,Sports,122.11,23,2808.56,62.94,850,Low,Tail
2025-03-20,SKU_1055,Sports Product 15,Sports,122.11,31,3785.44,62.94,819,Low,Tail
2025-03-21,SKU_1055,Sports Product 15,Sports,122.11,13,1587.44,62.94,806,Low,Tail
2025-03-22,SKU_1055,Sports Product 15,Sports,122.11,35,4273.89,62.94,771,Low,Tail
2025-03-23,SKU_1055,Sports Product 15,Sports,122.11,50,6105.56,62.94,721,Low,Tail
2025-03-24,SKU_1055,Sports Product 15,Sports,122.11,42,5128.67,62.94,679,Low,Tail
2025-03-25,SKU_1055,Sports Product 15,Sports,122.11,42,5128.67,62.94,637,Low,Tail
2025-03-26,SKU_1055,Sports Product 15,Sports,122.11,34,4151.78,62.94,603,Low,Tail
2025-03-27,SKU_1055,Sports Product 15,Sports,122.11,31,3785.44,62.94,572,Low,Tail
2025-03-28,SKU_1055,Sports Product 15,Sports,122.11,39,4762.33,62.94,533,Low,Tail
2025-03-29,SKU_1055,Sports Product 15,Sports,122.11,63,7693.0,62.94,470,Low,Tail
2025-03-30,SKU_1055,Sports Product 15,Sports,122.11,17,2075.89,62.94,453,Low,Tail
2025-03-31,SKU_1055,Sports Product 15,Sports,122.11,28,3419.11,62.94,425,Low,Tail
2025-04-01,SKU_1055,Sports Product 15,Sports,122.11,29,3541.22,62.94,396,Low,Tail
2025-04-02,SKU_1055,Sports Product 15,Sports,122.11,44,5372.89,62.94,352,Low,Tail
2025-04-03,SKU_1055,Sports Product 15,Sports,122.11,37,4518.11,62.94,315,Low,Tail
2025-04-04,SKU_1055,Sports Product 15,Sports,122.11,35,4273.89,62.94,280,Low,Tail
2025-04-05,SKU_1055,Sports Product 15,Sports,122.11,34,4151.78,62.94,246,Low,Tail
2025-04-06,SKU_1055,Sports Product 15,Sports,122.11,32,3907.56,62.94,214,Low,Tail
2025-04-07,SKU_1055,Sports Product 15,Sports,122.11,39,4762.33,62.94,920,Low,Tail
2025-04-08,SKU_1055,Sports Product 15,Sports,122.11,13,1587.44,62.94,907,Low,Tail
2025-04-09,SKU_1055,Sports Product 15,Sports,130.54,22,2871.85,62.94,885,Low,Tail
2025-04-10,SKU_1055,Sports Product 15,Sports,122.11,7,854.78,62.94,878,Low,Tail
2025-04-11,SKU_1055,Sports Product 15,Sports,122.11,24,2930.67,62.94,854,Low,Tail
2025-04-12,SKU_1055,Sports Product 15,Sports,122.11,24,2930.67,62.94,830,Low,Tail
2025-04-13,SKU_1055,Sports Product 15,Sports,122.11,38,4640.22,62.94,792,Low,Tail
2025-04-14,SKU_1055,Sports Product 15,Sports,122.11,29,3541.22,62.94,763,Low,Tail
2025-04-15,SKU_1055,Sports Product 15,Sports,122.11,41,5006.56,62.94,722,Low,Tail
2025-04-16,SKU_1055,Sports Product 15,Sports,122.11,49,5983.44,62.94,673,Low,Tail
2025-04-17,SKU_1055,Sports Product 15,Sports,119.26,43,5128.1,62.94,630,Low,Tail
2025-04-18,SKU_1055,Sports Product 15,Sports,122.11,53,6471.89,62.94,577,Low,Tail
2025-04-19,SKU_1055,Sports Product 15,Sports,122.11,12,1465.33,62.94,565,Low,Tail
2025-04-20,SKU_1055,Sports Product 15,Sports,122.11,38,4640.22,62.94,527,Low,Tail
2025-04-21,SKU_1055,Sports Product 15,Sports,122.11,22,2686.44,62.94,505,Low,Tail
2025-04-22,SKU_1055,Sports Product 15,Sports,122.11,25,3052.78,62.94,480,Low,Tail
2025-04-23,SKU_1055,Sports Product 15,Sports,122.11,11,1343.22,62.94,469,Low,Tail
2025-04-24,SKU_1055,Sports Product 15,Sports,122.11,24,2930.67,62.94,445,Low,Tail
2025-04-25,SKU_1055,Sports Product 15,Sports,122.11,20,2442.22,62.94,425,Low,Tail
2025-04-26,SKU_1055,Sports Product 15,Sports,122.11,59,7204.55,62.94,366,Low,Tail
2025-04-27,SKU_1055,Sports Product 15,Sports,122.11,16,1953.78,62.94,350,Low,Tail
2025-04-28,SKU_1055,Sports Product 15,Sports,122.11,50,6105.56,62.94,300,Low,Tail
2025-04-29,SKU_1055,Sports Product 15,Sports,122.11,42,5128.67,62.94,258,Low,Tail
2025-04-30,SKU_1055,Sports Product 15,Sports,122.11,13,1587.44,62.94,245,Low,Tail
2025-05-01,SKU_1055,Sports Product 15,Sports,122.11,40,4884.44,62.94,205,Low,Tail
2025-05-02,SKU_1055,Sports Product 15,Sports,122.11,22,2686.44,62.94,1159,Low,Tail
2025-05-03,SKU_1055,Sports Product 15,Sports,122.11,40,4884.44,62.94,1119,Low,Tail
2025-05-04,SKU_1055,Sports Product 15,Sports,122.11,32,3907.56,62.94,1087,Low,Tail
2025-05-05,SKU_1055,Sports Product 15,Sports,122.11,27,3297.0,62.94,1060,Low,Tail
2025-05-06,SKU_1055,Sports Product 15,Sports,117.84,48,5656.23,62.94,1012,Low,Tail
2025-05-07,SKU_1055,Sports Product 15,Sports,122.11,43,5250.78,62.94,969,Low,Tail
2025-05-08,SKU_1055,Sports Product 15,Sports,122.11,15,1831.67,62.94,954,Low,Tail
2025-05-09,SKU_1055,Sports Product 15,Sports,122.11,26,3174.89,62.94,928,Low,Tail
2025-05-10,SKU_1055,Sports Product 15,Sports,122.11,44,5372.89,62.94,884,Low,Tail
2025-05-11,SKU_1055,Sports Product 15,Sports,122.11,34,4151.78,62.94,850,Low,Tail
2025-05-12,SKU_1055,Sports Product 15,Sports,122.11,20,2442.22,62.94,830,Low,Tail
2025-05-13,SKU_1055,Sports Product 15,Sports,122.11,26,3174.89,62.94,804,Low,Tail
2025-05-14,SKU_1055,Sports Product 15,Sports,122.11,28,3419.11,62.94,776,Low,Tail
2025-05-15,SKU_1055,Sports Product 15,Sports,122.11,22,2686.44,62.94,754,Low,Tail
2025-05-16,SKU_1055,Sports Product 15,Sports,122.11,36,4396.0,62.94,718,Low,Tail
2025-05-17,SKU_1055,Sports Product 15,Sports,122.11,50,6105.56,62.94,668,Low,Tail
2025-05-18,SKU_1055,Sports Product 15,Sports,132.62,22,2917.59,62.94,646,Low,Tail
2025-05-19,SKU_1055,Sports Product 15,Sports,122.11,24,2930.67,62.94,622,Low,Tail
2025-05-20,SKU_1055,Sports Product 15,Sports,122.11,22,2686.44,62.94,600,Low,Tail
2025-05-21,SKU_1055,Sports Product 15,Sports,122.11,43,5250.78,62.94,557,Low,Tail
2025-05-22,SKU_1055,Sports Product 15,Sports,124.18,46,5712.36,62.94,511,Low,Tail
2025-05-23,SKU_1055,Sports Product 15,Sports,122.11,40,4884.44,62.94,471,Low,Tail
2025-05-24,SKU_1055,Sports Product 15,Sports,122.11,62,7570.89,62.94,409,Low,Tail
2025-05-25,SKU_1055,Sports Product 15,Sports,122.11,46,5617.11,62.94,363,Low,Tail
2025-05-26,SKU_1055,Sports Product 15,Sports,122.11,42,5128.67,62.94,321,Low,Tail
2025-05-27,SKU_1055,Sports Product 15,Sports,122.11,44,5372.89,62.94,277,Low,Tail
2025-05-28,SKU_1055,Sports Product 15,Sports,122.11,12,1465.33,62.94,265,Low,Tail
2025-05-29,SKU_1055,Sports Product 15,Sports,122.11,46,5617.11,62.94,219,Low,Tail
2025-05-30,SKU_1055,Sports Product 15,Sports,122.11,14,1709.56,62.94,205,Low,Tail
2025-05-31,SKU_1055,Sports Product 15,Sports,122.11,59,7204.55,62.94,906,Low,Tail
2025-06-01,SKU_1055,Sports Product 15,Sports,122.11,60,7326.67,62.94,846,Low,Tail
2025-06-02,SKU_1055,Sports Product 15,Sports,122.11,38,4640.22,62.94,808,Low,Tail
2025-06-03,SKU_1055,Sports Product 15,Sports,122.11,39,4762.33,62.94,769,Low,Tail
2025-06-04,SKU_1055,Sports Product 15,Sports,122.11,32,3907.56,62.94,737,Low,Tail
2025-06-05,SKU_1055,Sports Product 15,Sports,122.11,29,3541.22,62.94,708,Low,Tail
2025-06-06,SKU_1055,Sports Product 15,Sports,122.11,46,5617.11,62.94,662,Low,Tail
2025-06-07,SKU_1055,Sports Product 15,Sports,122.11,46,5617.11,62.94,616,Low,Tail
2025-06-08,SKU_1055,Sports Product 15,Sports,122.11,56,6838.22,62.94,560,Low,Tail
2025-06-09,SKU_1055,Sports Product 15,Sports,111.82,52,5814.57,62.94,508,Low,Tail
2025-06-10,SKU_1055,Sports Product 15,Sports,122.11,23,2808.56,62.94,485,Low,Tail
2025-06-11,SKU_1055,Sports Product 15,Sports,121.89,45,5485.19,62.94,440,Low,Tail
2025-06-12,SKU_1055,Sports Product 15,Sports,122.11,11,1343.22,62.94,429,Low,Tail
2025-06-13,SKU_1055,Sports Product 15,Sports,122.11,18,2198.0,62.94,411,Low,Tail
2025-06-14,SKU_1055,Sports Product 15,Sports,122.11,54,6594.0,62.94,357,Low,Tail
2025-06-15,SKU_1055,Sports Product 15,Sports,131.73,29,3820.07,62.94,328,Low,Tail
2025-06-16,SKU_1055,Sports Product 15,Sports,129.9,24,3117.53,62.94,304,Low,Tail
2025-06-17,SKU_1055,Sports Product 15,Sports,122.11,13,1587.44,62.94,291,Low,Tail
2025-06-18,SKU_1055,Sports Product 15,Sports,122.11,25,3052.78,62.94,266,Low,Tail
2025-06-19,SKU_1055,Sports Product 15,Sports,122.11,40,4884.44,62.94,226,Low,Tail
2025-06-20,SKU_1055,Sports Product 15,Sports,122.11,18,2198.0,62.94,208,Low,Tail
2025-06-21,SKU_1055,Sports Product 15,Sports,122.11,61,7448.78,62.94,1128,Low,Tail
2025-06-22,SKU_1055,Sports Product 15,Sports,122.11,42,5128.67,62.94,1086,Low,Tail
2025-06-23,SKU_1055,Sports Product 15,Sports,122.11,39,4762.33,62.94,1047,Low,Tail
2025-06-24,SKU_1055,Sports Product 15,Sports,122.11,10,1221.11,62.94,1037,Low,Tail
2025-06-25,SKU_1055,Sports Product 15,Sports,122.11,41,5006.56,62.94,996,Low,Tail
2025-06-26,SKU_1055,Sports Product 15,Sports,122.11,45,5495.0,62.94,951,Low,Tail
2025-06-27,SKU_1055,Sports Product 15,Sports,122.11,42,5128.67,62.94,909,Low,Tail
2025-06-28,SKU_1055,Sports Product 15,Sports,122.11,14,1709.56,62.94,895,Low,Tail
2025-06-29,SKU_1055,Sports Product 15,Sports,122.11,48,5861.33,62.94,847,Low,Tail
2025-06-30,SKU_1055,Sports Product 15,Sports,122.11,14,1709.56,62.94,833,Low,Tail
2025-07-01,SKU_1055,Sports Product 15,Sports,122.11,33,4029.67,62.94,800,Low,Tail
2025-07-02,SKU_1055,Sports Product 15,Sports,122.11,31,3785.44,62.94,769,Low,Tail
2025-07-03,SKU_1055,Sports Product 15,Sports,122.11,23,2808.56,62.94,746,Low,Tail
2025-07-04,SKU_1055,Sports Product 15,Sports,122.11,36,4396.0,62.94,710,Low,Tail
2025-07-05,SKU_1055,Sports Product 15,Sports,122.11,50,6105.56,62.94,660,Low,Tail
2025-07-06,SKU_1055,Sports Product 15,Sports,122.11,51,6227.67,62.94,609,Low,Tail
2025-07-07,SKU_1055,Sports Product 15,Sports,130.68,16,2090.92,62.94,593,Low,Tail
2025-07-08,SKU_1055,Sports Product 15,Sports,122.11,18,2198.0,62.94,575,Low,Tail
2025-07-09,SKU_1055,Sports Product 15,Sports,123.25,16,1972.07,62.94,559,Low,Tail
2025-07-10,SKU_1055,Sports Product 15,Sports,122.11,24,2930.67,62.94,535,Low,Tail
2025-07-11,SKU_1055,Sports Product 15,Sports,122.11,34,4151.78,62.94,501,Low,Tail
2025-07-12,SKU_1055,Sports Product 15,Sports,122.11,33,4029.67,62.94,468,Low,Tail
2025-07-13,SKU_1055,Sports Product 15,Sports,122.11,11,1343.22,62.94,457,Low,Tail
2025-07-14,SKU_1055,Sports Product 15,Sports,122.11,34,4151.78,62.94,423,Low,Tail
2025-07-15,SKU_1055,Sports Product 15,Sports,122.11,8,976.89,62.94,415,Low,Tail
2025-07-16,SKU_1055,Sports Product 15,Sports,122.11,40,4884.44,62.94,375,Low,Tail
2025-07-17,SKU_1055,Sports Product 15,Sports,122.11,36,4396.0,62.94,339,Low,Tail
2025-07-18,SKU_1055,Sports Product 15,Sports,122.11,38,4640.22,62.94,301,Low,Tail
2025-07-19,SKU_1055,Sports Product 15,Sports,122.11,51,6227.67,62.94,250,Low,Tail
2025-07-20,SKU_1055,Sports Product 15,Sports,125.76,36,4527.19,62.94,214,Low,Tail
2025-07-21,SKU_1055,Sports Product 15,Sports,122.11,49,5983.44,62.94,943,Low,Tail
2025-07-22,SKU_1055,Sports Product 15,Sports,122.11,34,4151.78,62.94,909,Low,Tail
2025-07-23,SKU_1055,Sports Product 15,Sports,116.86,51,5959.81,62.94,858,Low,Tail
2025-07-24,SKU_1055,Sports Product 15,Sports,122.11,21,2564.33,62.94,837,Low,Tail
2025-07-25,SKU_1055,Sports Product 15,Sports,122.11,45,5495.0,62.94,792,Low,Tail
2025-07-26,SKU_1055,Sports Product 15,Sports,122.11,38,4640.22,62.94,754,Low,Tail
2025-07-27,SKU_1055,Sports Product 15,Sports,122.11,59,7204.55,62.94,695,Low,Tail
2025-07-28,SKU_1055,Sports Product 15,Sports,118.81,24,2851.34,62.94,671,Low,Tail
2025-07-29,SKU_1055,Sports Product 15,Sports,122.11,31,3785.44,62.94,640,Low,Tail
2025-07-30,SKU_1055,Sports Product 15,Sports,122.11,13,1587.44,62.94,627,Low,Tail
2025-07-31,SKU_1055,Sports Product 15,Sports,122.11,13,1587.44,62.94,614,Low,Tail
2025-08-01,SKU_1055,Sports Product 15,Sports,122.11,14,1709.56,62.94,600,Low,Tail
2025-08-02,SKU_1055,Sports Product 15,Sports,122.11,48,5861.33,62.94,552,Low,Tail
2025-08-03,SKU_1055,Sports Product 15,Sports,122.11,28,3419.11,62.94,524,Low,Tail
2025-08-04,SKU_1055,Sports Product 15,Sports,122.11,39,4762.33,62.94,485,Low,Tail
2025-08-05,SKU_1055,Sports Product 15,Sports,122.11,33,4029.67,62.94,452,Low,Tail
2025-08-06,SKU_1055,Sports Product 15,Sports,122.11,18,2198.0,62.94,434,Low,Tail
2025-08-07,SKU_1055,Sports Product 15,Sports,122.11,42,5128.67,62.94,392,Low,Tail
2025-08-08,SKU_1055,Sports Product 15,Sports,122.11,42,5128.67,62.94,350,Low,Tail
2025-08-09,SKU_1055,Sports Product 15,Sports,122.11,31,3785.44,62.94,319,Low,Tail
2025-08-10,SKU_1055,Sports Product 15,Sports,122.11,49,5983.44,62.94,270,Low,Tail
2025-08-11,SKU_1055,Sports Product 15,Sports,122.11,22,2686.44,62.94,248,Low,Tail
2025-08-12,SKU_1055,Sports Product 15,Sports,122.11,24,2930.67,62.94,224,Low,Tail
2025-08-13,SKU_1055,Sports Product 15,Sports,122.11,18,2198.0,62.94,206,Low,Tail
2025-08-14,SKU_1055,Sports Product 15,Sports,122.11,11,1343.22,62.94,963,Low,Tail
2025-08-15,SKU_1055,Sports Product 15,Sports,122.11,18,2198.0,62.94,945,Low,Tail
2025-08-16,SKU_1055,Sports Product 15,Sports,122.11,10,1221.11,62.94,935,Low,Tail
2025-08-17,SKU_1055,Sports Product 15,Sports,122.11,56,6838.22,62.94,879,Low,Tail
2025-08-18,SKU_1055,Sports Product 15,Sports,122.11,47,5739.22,62.94,832,Low,Tail
2025-08-19,SKU_1055,Sports Product 15,Sports,122.11,44,5372.89,62.94,788,Low,Tail
2025-08-20,SKU_1055,Sports Product 15,Sports,122.11,14,1709.56,62.94,774,Low,Tail
2025-08-21,SKU_1055,Sports Product 15,Sports,122.11,29,3541.22,62.94,745,Low,Tail
2025-08-22,SKU_1055,Sports Product 15,Sports,122.11,15,1831.67,62.94,730,Low,Tail
2025-08-23,SKU_1055,Sports Product 15,Sports,122.11,25,3052.78,62.94,705,Low,Tail
2025-08-24,SKU_1055,Sports Product 15,Sports,122.11,62,7570.89,62.94,643,Low,Tail
2025-08-25,SKU_1055,Sports Product 15,Sports,122.11,15,1831.67,62.94,628,Low,Tail
2025-08-26,SKU_1055,Sports Product 15,Sports,122.11,11,1343.22,62.94,617,Low,Tail
2025-08-27,SKU_1055,Sports Product 15,Sports,122.11,12,1465.33,62.94,605,Low,Tail
2025-08-28,SKU_1055,Sports Product 15,Sports,122.11,32,3907.56,62.94,573,Low,Tail
2025-08-29,SKU_1055,Sports Product 15,Sports,122.11,17,2075.89,62.94,556,Low,Tail
2025-08-30,SKU_1055,Sports Product 15,Sports,122.11,13,1587.44,62.94,543,Low,Tail
2025-08-31,SKU_1055,Sports Product 15,Sports,122.11,49,5983.44,62.94,494,Low,Tail
2025-09-01,SKU_1055,Sports Product 15,Sports,122.11,8,976.89,62.94,486,Low,Tail
2025-09-02,SKU_1055,Sports Product 15,Sports,133.3,37,4932.08,62.94,449,Low,Tail
2025-09-03,SKU_1055,Sports Product 15,Sports,122.11,12,1465.33,62.94,437,Low,Tail
2025-09-04,SKU_1055,Sports Product 15,Sports,122.11,40,4884.44,62.94,397,Low,Tail
2025-09-05,SKU_1055,Sports Product 15,Sports,122.11,26,3174.89,62.94,371,Low,Tail
2025-09-06,SKU_1055,Sports Product 15,Sports,122.11,48,5861.33,62.94,323,Low,Tail
2025-09-07,SKU_1055,Sports Product 15,Sports,122.11,52,6349.78,62.94,271,Low,Tail
2025-09-08,SKU_1055,Sports Product 15,Sports,122.11,11,1343.22,62.94,260,Low,Tail
2025-09-09,SKU_1055,Sports Product 15,Sports,122.11,49,5983.44,62.94,211,Low,Tail
2025-09-10,SKU_1055,Sports Product 15,Sports,122.11,46,5617.11,62.94,693,Low,Tail
2025-09-11,SKU_1055,Sports Product 15,Sports,122.11,26,3174.89,62.94,667,Low,Tail
2025-09-12,SKU_1055,Sports Product 15,Sports,122.11,35,4273.89,62.94,632,Low,Tail
2025-09-13,SKU_1055,Sports Product 15,Sports,122.11,34,4151.78,62.94,598,Low,Tail
2025-09-14,SKU_1055,Sports Product 15,Sports,122.11,24,2930.67,62.94,574,Low,Tail
2025-09-15,SKU_1055,Sports Product 15,Sports,122.11,37,4518.11,62.94,537,Low,Tail
2025-09-16,SKU_1055,Sports Product 15,Sports,122.11,35,4273.89,62.94,502,Low,Tail
2025-09-17,SKU_1055,Sports Product 15,Sports,122.11,12,1465.33,62.94,490,Low,Tail
2025-09-18,SKU_1055,Sports Product 15,Sports,122.11,11,1343.22,62.94,479,Low,Tail
2025-09-19,SKU_1055,Sports Product 15,Sports,122.11,23,2808.56,62.94,456,Low,Tail
2025-09-20,SKU_1055,Sports Product 15,Sports,122.11,58,7082.44,62.94,398,Low,Tail
2025-09-21,SKU_1055,Sports Product 15,Sports,122.11,20,2442.22,62.94,378,Low,Tail
2025-09-22,SKU_1055,Sports Product 15,Sports,122.11,23,2808.56,62.94,355,Low,Tail
2025-09-23,SKU_1055,Sports Product 15,Sports,122.11,33,4029.67,62.94,322,Low,Tail
